lid	Entrez_id	Name	xref	transcript_length	transcript_type	iPSC_parent	iPSC_KO1	iPSC_KO2	iMeLC_parent	iMeLC_KO1	iMeLC_KO2	d6hPGCLC_parent	d6hPGCLC_KO1	d6hPGCLC_KO2	c12_parent	c12_KO1	c12_KO2	c32_parent	c32_KO1	c32_KO2	c42_parent	c42_KO1	diff_iPSC	diff_iMeLC	diff_d6	diff_c12	diff_c32	diff_c42
gene47265	602	BCL3	Name=BCL3;description=B cell CLL/lymphoma 3;gbkey=Gene;gene=BCL3;gene_biotype=protein_coding;gene_synonym=BCL4,D19S37;chr19:44742620-44760044	3358	protein_coding	1.60918604396351	1.43353054079616	1.09489497954036	0.573115932601826	0.86273214475956	1.15760906074085	2.83210541657227	2.07928213706784	2.12155020102723	2.33415626477588	2.36322822069851	2.09102944104781	2.41347753763081	4.06353525372918	4.03912675050577	2.08389412562431	4.6349300902852	0	0	0	0	1	1
gene47267	23624	CBLC	Name=CBLC;description=Cbl proto-oncogene C;gbkey=Gene;gene=CBLC;gene_biotype=protein_coding;gene_synonym=CBL-3,CBL-SL,RNF57;chr19:44777855-44800646	1616	protein_coding	3.04500321084025	2.10746347308977	2.14813154833514	1.18603477100899	0.594692595869172	0.271477713668453	3.32140278416015	2.20329847542531	1.54186802247849	1.07193564674985	0.202723921853768	0	1.03899311649709	0.751420454373113	0.178916739314745	0	0.695459382638558	0	0	-1	0	0	0
gene47297	10848	PPP1R13L	Name=PPP1R13L;description=protein phosphatase 1 regulatory subunit 13 like;gbkey=Gene;gene=PPP1R13L;gene_biotype=protein_coding;gene_synonym=IASPP,NKIP1,RAI,RAI4;chr19:45379634-45406349	3238	protein_coding	3.74169441172603	4.02389788259145	4.09577039133252	3.25505572683168	3.16578770339755	3.38823500623621	4.20118622025626	4.74741655686304	4.45490927221015	2.80225225676599	4.02009873299491	4.08156714848681	1.68146554935021	3.21577911868878	2.73718759248215	0.913416033285306	3.127979881061	0	0	0	1	1	1
gene47303	147699	PPM1N	Name=PPM1N;description=protein phosphatase%2C Mg2+/Mn2+ dependent 1N (putative);gbkey=Gene;gene=PPM1N;gene_biotype=protein_coding;chr19:45497964-45502694	2887	protein_coding	4.15660340266555	4.11831737193427	3.9460380168571	2.3626323797468	2.11159353511075	1.92334539334515	7.75648432904195	7.56173732768934	7.49843967972689	4.61005862209225	3.87836405004167	3.91055501000051	5.70796697211303	4.59946487130521	4.48425216843756	5.33852781729682	4.75561401004188	0	0	0	0	-1	0
gene47326	3171	FOXA3	Name=FOXA3;description=forkhead box A3;gbkey=Gene;gene=FOXA3;gene_biotype=protein_coding;gene_synonym=FKHH3,HNF3G,TCF3G;chr19:45864260-45873797	1989	protein_coding	4.0351174489	3.97602495490663	3.5928563531909	3.34002158262817	3.35778925726268	3.54079763576595	2.80970690368342	2.25689862138615	2.07165784811046	1.58292913082216	0.657322453349611	0.796672792862283	2.87346642599558	2.47398277823747	2.16818921738393	2.72148203327172	1.51505639473331	0	0	0	0	0	-1
gene47353	83987	CCDC8	Name=CCDC8;description=coiled-coil domain containing 8;gbkey=Gene;gene=CCDC8;gene_biotype=protein_coding;gene_synonym=3M3,p90,PPP1R20;chr19:46410329-46413662	3334	protein_coding	3.49701276177763	3.69991486601155	3.76265151462726	3.45447513061654	4.03982532957658	3.95127926756168	3.30169039381483	3.69193270182997	3.50460543586101	2.73096575596054	3.35656353488969	3.70398396164064	1.80231669355133	2.99599997897496	3.34704007517416	0	1.66348125331005	0	0	0	0	1	1
gene47389	56917	MEIS3	Name=MEIS3;description=Meis homeobox 3;gbkey=Gene;gene=MEIS3;gene_biotype=protein_coding;gene_synonym=MRG2;chr19:47403118-47422233	2365	protein_coding	3.80746630092472	4.24755615722714	4.21053252161438	4.11425902014248	5.20511249436924	4.87530261069589	4.12714448600291	4.97488218250074	5.18043644444052	2.52490362592502	3.63920755999859	3.05088730378953	0.162174894451094	2.39351950972339	2.48305645327524	0	1.79805051476751	0	0	0	0	1	1
gene47397	30846	EHD2	Name=EHD2;description=EH domain containing 2;gbkey=Gene;gene=EHD2;gene_biotype=protein_coding;gene_synonym=PAST2;chr19:47713344-47743134	3584	protein_coding	2.75204557948697	2.68650412125684	2.27383241769583	2.3964631975084	2.00965587794209	2.26942752807364	3.14315497525534	2.81019651266687	2.85804587883412	0.662732819907719	1.54454737499829	1.55938660191629	0.503095144536035	2.27319590140079	3.78297474640892	0.913416033285306	4.04302071965905	0	0	0	0	1	1
gene47398	29997	NOP53	Name=NOP53;description=NOP53 ribosome biogenesis factor;gbkey=Gene;gene=NOP53;gene_biotype=protein_coding;gene_synonym=GLTSCR2,PICT-1,PICT1;chr19:47745536-47757066	1522	protein_coding	4.62578221048473	4.1710859959735	4.17330293752229	4.24309413443149	4.9460152693821	4.34818387022197	5.47125665905315	5.14076534200909	5.6396257827697	5.15877193192502	4.86347233765964	5.22697597900738	6.22075509522334	5.27108987423232	5.57124312156346	6.36765412484133	5.26573692621362	0	0	0	0	0	-1
gene47401	6415	SELENOW	Name=SELENOW;description=selenoprotein W;gbkey=Gene;gene=SELENOW;gene_biotype=protein_coding;gene_synonym=selW,SEPW1;chr19:47778572-47784681	888	protein_coding	8.93563448685039	8.94745893481237	8.9426346396957	8.66750735776705	8.75101488622794	8.70097270508685	8.84078634240577	8.6359653701234	8.67597520916014	8.26504166641997	8.4047004245439	8.52200862991606	6.95108523646521	8.08708134893978	8.14034306479286	6.48139098017832	7.2164558352191	0	0	0	0	1	0
gene47437	2906	GRIN2D	Name=GRIN2D;description=glutamate ionotropic receptor NMDA type subunit 2D;gbkey=Gene;gene=GRIN2D;gene_biotype=protein_coding;gene_synonym=EB11,EIEE46,GluN2D,NMDAR2D,NR2D;chr19:48394875-48444937	5267	protein_coding	3.26774684454618	4.22918416373902	4.38008333210539	1.22778375600962	1.08896219276812	1.19799842391596	2.63989128534523	1.97202104583308	2.00000988780337	2.28753203084632	1.23097887096541	1.15960045134828	1.26223367910198	0.523978553698327	1.14671367164025	1.30597052098439	2.0345326789386	0	0	0	-1	0	0
gene47447	56848	SPHK2	Name=SPHK2;description=sphingosine kinase 2;gbkey=Gene;gene=SPHK2;gene_biotype=protein_coding;gene_synonym=SK 2,SK-2,SPK 2,SPK-2;chr19:48619291-48630407	3371	protein_coding	4.02706595369753	4.73257500652789	4.32695104480431	4.38845999842932	4.20631342949839	3.84327962618017	3.66740295982492	3.91730206932065	3.85105191531269	3.44687329801694	3.46154084124811	3.81492588582422	1.42362317481541	2.43768203774839	2.81607654570228	2.65558080965278	2.3293819662963	0	0	0	0	1	0
gene47448	1628	DBP	Name=DBP;description=D-box binding PAR bZIP transcription factor;gbkey=Gene;gene=DBP;gene_biotype=protein_coding;gene_synonym=DABP,taxREB302;chr19:48630560-48637550	1811	protein_coding	2.81715340464313	2.75043211214537	2.80899770543169	1.44791131540101	1.74051905966168	1.28812387290874	2.1623123628377	2.41555285640824	2.08274774124198	2.36146330036931	2.31111823981678	1.8124413503468	1.84499706360421	3.02068098526485	3.05502352496491	1.46832264394787	2.49705025008809	0	0	0	0	1	1
gene47449	770	CA11	Name=CA11;description=carbonic anhydrase 11;gbkey=Gene;gene=CA11;gene_biotype=protein_coding;gene_synonym=CARPX1;chr19:48637942-48646312	2492	protein_coding	5.0282191186774	5.015107750352	4.88662021486299	2.85565417995148	3.09582444009119	2.74135605243821	3.36988323574753	4.08597489279288	3.96239504072853	2.45761095102803	2.48128519602444	3.02242920911259	2.42437647355953	2.45758136856488	2.36915806939421	1.30597052098439	2.64724542433163	0	0	0	0	0	1
gene47453	2524	FUT2	Name=FUT2;description=fucosyltransferase 2;gbkey=Gene;gene=FUT2;gene_biotype=protein_coding;gene_synonym=B12QTL1,SE,Se2,SEC2,sej;chr19:48695971-48705934	3099	protein_coding	2.62699353464746	3.0555573500658	2.05537762265825	1.20895240164056	1.78542878050411	1.50384872520768	3.38854404963367	4.00520789656283	3.56065201192965	2.73383088699599	2.75169752380331	3.71993351390342	1.83881858569137	2.58491368307811	3.13811204360887	1.30597052098439	3.6027300380274	0	0	0	0	0	1
gene47456	54922	RASIP1	Name=RASIP1;description=Ras interacting protein 1;gbkey=Gene;gene=RASIP1;gene_biotype=protein_coding;gene_synonym=RAIN;chr19:48720585-48740833	3576	protein_coding	2.36875412275683	1.41839786101022	1.04875483479902	1.15235499867408	0.590773145882566	0.78275289301359	1.9582228020928	1.93714370591044	2.1132856821415	2.51213080269206	2.34239232099053	2.03130952942698	3.37241681887088	3.2260807428163	2.75514077040599	3.57246528393719	2.13963320511453	0	0	0	0	0	-1
gene47458	2523	FUT1	Name=FUT1;description=fucosyltransferase 1 (H blood group);gbkey=Gene;gene=FUT1;gene_biotype=protein_coding;gene_synonym=H,HH,HSC;chr19:48748011-48755390	4246	protein_coding	2.02130213177299	2.58759488997291	2.23934538780222	1.98076885890794	2.15768653173749	1.8811481799574	4.11494960536928	3.97179846060937	3.92093029367175	3.8418936324806	2.9862886911003	3.33549944717265	4.26637801229253	3.18523535837157	2.86544435960666	3.97498811199193	3.7428038933891	0	0	0	0	-1	0
gene47463	51171	HSD17B14	Name=HSD17B14;description=hydroxysteroid 17-beta dehydrogenase 14;gbkey=Gene;gene=HSD17B14;gene_biotype=protein_coding;gene_synonym=DHRS10,retSDR3,SDR47C1;chr19:48813014-48836688	952	protein_coding	2.73659874186798	2.55546258009609	2.86561622738801	1.04208109389681	0.850774898848184	0.387339013630996	3.0990541155	3.02673596019798	2.78212188912532	1.5840384713064	2.16035291115915	1.80411292511321	1.62416607391968	2.62458850183916	3.07087701310707	0.372394965238024	2.78324709737812	0	0	0	0	1	1
gene47464	57664	PLEKHA4	Name=PLEKHA4;description=pleckstrin homology domain containing A4;gbkey=Gene;gene=PLEKHA4;gene_biotype=protein_coding;gene_synonym=PEPP1;chr19:48837092-48868627	3108	protein_coding	3.22941247777415	2.17725289687981	2.88541951562219	1.83169385869317	1.23244546333182	1.40421350125289	4.21166627963525	3.3771475139869	3.20367573580723	2.62524932361993	2.94222583354129	2.92586794611067	4.10827970877782	3.38876987111208	3.50245481700978	4.2893475840902	2.96589507938676	0	0	0	0	0	-1
gene47529	6237	RRAS	Name=RRAS;description=RAS related;gbkey=Gene;gene=RRAS;gene_biotype=protein_coding;gene_synonym=R-Ras;chr19:49635292-49640143	986	protein_coding	3.25384093420268	2.76639082961375	3.26053214864546	2.76109263094881	2.42974399760948	2.30264995832416	3.42591212310578	2.74833864986576	2.99048015394982	1.25484184870231	0.53510186177038	1.49799235316882	2.33993952057459	3.95905250038712	4.85949794050799	1.86809407991528	4.35826965484756	0	0	0	0	1	1
gene47553	79735	TBC1D17	Name=TBC1D17;description=TBC1 domain family member 17;gbkey=Gene;gene=TBC1D17;gene_biotype=protein_coding;chr19:49877425-49888750	2372	protein_coding	0.931371051511918	1.39755014347511	1.46028900928442	1.22857232046576	1.32892874754826	0.933335399482168	1.93767854694466	2.33042371067839	0.791512782987319	2.20221733879029	1.13348328140738	1.39991993245851	2.11932832868089	1.5793877673198	1.47385745981265	2.72148203327172	1.34959174255675	0	0	0	0	0	-1
gene47586	6689	SPIB	Name=SPIB;description=Spi-B transcription factor;gbkey=Gene;gene=SPIB;gene_biotype=protein_coding;gene_synonym=SPI-B;chr19:50418938-50431053	3531	protein_coding	3.42480583134943	3.70185083239464	3.78049796145995	3.44469348893331	3.11288143998752	3.43757599809251	0	0.670736728430657	0.175305197599618	1.20999613572656	0.53510186177038	0	0.668862641063618	1.13248166224942	0.866014927552216	0	1.16266121085665	0	0	0	0	0	1
gene47588	112703	FAM71E1	Name=FAM71E1;description=family with sequence similarity 71 member E1;gbkey=Gene;gene=FAM71E1;gene_biotype=protein_coding;chr19:50466643-50476746	918	protein_coding	4.73856654813605	2.42246126908353	3.49742998637474	2.90183777282869	1.21972316006172	1.22811379436658	4.42842583026136	2.30578984631621	3.2181877043743	3.29644496785487	2.23028850497448	3.13009505277022	3.12092176933276	2.00493213060328	2.30932756950452	2.72148203327172	1.92113161118517	-1	-1	-1	0	0	0
gene47639	945	CD33	Name=CD33;description=CD33 molecule;gbkey=Gene;gene=CD33;gene_biotype=protein_coding;gene_synonym=p67,SIGLEC-3,SIGLEC3;chr19:51211054-51240019	2673	protein_coding	0	0.441654001481242	0	0	0	0	0.45528958777138	0.345141494531756	0.679692051132627	1.80553586512737	0.202723921853768	0	2.69579514650938	0.847105973298053	0.524187852269488	3.01221108395087	0.695459382638558	0	0	0	-1	-1	-1
gene47647	402665	IGLON5	Name=IGLON5;description=IgLON family member 5;gbkey=Gene;gene=IGLON5;gene_biotype=protein_coding;chr19:51311848-51330868	3120	protein_coding	0.748711925684388	0.587458183077526	0.843136708111229	0.75243757429124	0.649948429707435	0.481360901419075	0.708441348961706	2.51545225856163	2.11319720220893	0.901644091129804	1.73238254840889	1.82979852385913	0.147391234349036	1.06950686001207	0.846346741438277	0	0.695459382638558	0	0	1	0	0	0
gene47652	3982	LIM2	Name=LIM2;description=lens intrinsic membrane protein 2;gbkey=Gene;gene=LIM2;gene_biotype=protein_coding;gene_synonym=CTRCT19,MP17,MP19;chr19:51379909-51387956	984	protein_coding	0	0	0	0	0.138039863787366	0	4.36533451642852	3.12187791608199	2.87636515572307	6.11454381839278	5.87868967210936	6.05644888486753	6.67851316843247	6.46514192308999	6.51090847768407	5.98046636104782	5.87286814998801	0	0	-1	0	0	0
gene47667	7728	ZNF175	Name=ZNF175;description=zinc finger protein 175;gbkey=Gene;gene=ZNF175;gene_biotype=protein_coding;gene_synonym=OTK18;chr19:51571237-51589738	3826	protein_coding	2.77012307106172	2.50948042543865	2.8167742757808	2.82547668418842	2.98482530567894	2.73807821533888	2.51654400843886	2.54499717985374	2.52923127079353	2.38748272947936	2.71065733951272	2.58930521598565	2.2252668542863	2.89236675969163	3.89136337237395	3.01221108395087	4.70512640510021	0	0	0	0	0	1
gene47691	79898	ZNF613	Name=ZNF613;description=zinc finger protein 613;gbkey=Gene;gene=ZNF613;gene_biotype=protein_coding;chr19:51927147-51946147	2944	protein_coding	3.6650325241691	3.6165382458815	3.86750274237127	3.01787408374301	3.43532080835965	3.00701304810036	3.42096623864417	3.56817993418145	4.18207975515298	4.21597252669536	4.30713478491646	4.47369464370362	3.31152608152363	2.99386145555801	2.58024336552267	3.53630161932382	2.13963320511453	0	0	0	0	0	-1
gene47716	147658	ZNF534	Name=ZNF534;description=zinc finger protein 534;gbkey=Gene;gene=ZNF534;gene_biotype=protein_coding;gene_synonym=KRBO3;chr19:52428971-52452263	5425	protein_coding	0.468295414911969	0.803222855247372	0	0.128927732057579	0.130554764454651	0.133378281152332	0.397452011474317	0.322112736219514	1.04992214680057	0.949761845925978	0.964792804606158	0.383657899612414	1.64366654495218	0.867144189781733	1.47522225481687	3.0639343057541	1.92113161118517	0	0	0	0	0	-1
gene47845	91662	NLRP12	Name=NLRP12;description=NLR family pyrin domain containing 12;gbkey=Gene;gene=NLRP12;gene_biotype=protein_coding;gene_synonym=CLR19.3,FCAS2,NALP12,PAN6,PYPAF7,RNO,RNO2;chr19:53793584-53824403	3883	protein_coding	1.0846871819732	0.513128645750136	0.900067037046276	0.979918548095901	0.882032501722677	1.62554480351835	3.63295052020421	2.71713008685256	2.8520843261827	2.25963030883574	3.01454188109649	2.84083479279055	1.54289242156387	1.73678218180491	1.67085753285142	0.372394965238024	1.79805051476751	0	0	0	0	0	1
gene47859	4849	CNOT3	Name=CNOT3;description=CCR4-NOT transcription complex subunit 3;gbkey=Gene;gene=CNOT3;gene_biotype=protein_coding;gene_synonym=LENG2,NOT3,NOT3H;chr19:54137689-54155708	3033	protein_coding	3.20843684673848	2.80539495888357	2.88649277653279	2.30044999062883	2.77080854800816	2.80815177025464	1.9895674084047	2.99522456684809	3.01607975372867	2.45353887311019	2.80434024943353	2.69559760687593	2.50173189848651	2.33578209888321	2.31455929740912	2.43762724831895	1.92113161118517	0	0	1	0	0	0
gene47912	199713	NLRP7	Name=NLRP7;description=NLR family pyrin domain containing 7;gbkey=Gene;gene=NLRP7;gene_biotype=protein_coding;gene_synonym=CLR19.4,HYDM,NALP7,NOD12,PAN7,PYPAF3;chr19:54923509-54965184	3869	protein_coding	0	0	0	0	0	0	0	0	0	0.62107258042479	0.65029617062891	0.632748453536936	4.6066237464886	6.87400213684059	6.67472985827763	5.77079733810073	7.21945703062029	0	0	0	0	1	1
gene47921	7138	TNNT1	Name=TNNT1;description=troponin T1%2C slow skeletal type;gbkey=Gene;gene=TNNT1;gene_biotype=protein_coding;gene_synonym=ANM,NEM5,STNT,TNT,TNTS;chr19:55132698-55149354	986	protein_coding	5.6365909744042	5.61940375481795	5.57515584027597	4.65245433498131	4.77660771422143	4.80698832385474	5.87659867677169	6.3561515551816	6.39447596335154	3.38278082260715	4.89214482454617	5.03531681455681	2.92933561112429	4.65214745261994	4.49122585793552	1.61423868309179	3.70903692850884	0	0	0	1	1	1
gene47938	3589	IL11	Name=IL11;description=interleukin 11;gbkey=Gene;gene=IL11;gene_biotype=protein_coding;gene_synonym=AGIF,IL-11;chr19:55364382-55370463	2378	protein_coding	0.920387622622872	0.862166819272336	0.537380853879265	0.333241965418713	0	0.343261468902954	0.332923760627775	0.66725423075127	0.316180644798284	0.83810018416758	1.02784932631788	1.15960045134828	0.676076255525621	1.40486608835999	1.82545243178806	0	3.36325519682662	0	0	0	0	0	1
gene47966	338321	NLRP9	Name=NLRP9;description=NLR family pyrin domain containing 9;gbkey=Gene;gene=NLRP9;gene_biotype=protein_coding;gene_synonym=CLR19.1,NALP9,NOD6,PAN12;chr19:55708432-55738402	3484	protein_coding	0.148448928850039	0	0	0.128927732057579	0	0	0	0	0	1.06342085981187	2.09802893128183	2.27562136034702	4.30729738390697	6.02405284993165	5.58640537148804	4.56537783054262	6.25273543693738	0	0	0	1	1	1
gene48002	57573	ZNF471	Name=ZNF471;description=zinc finger protein 471;gbkey=Gene;gene=ZNF471;gene_biotype=protein_coding;gene_synonym=ERP1,Z1971;chr19:56507843-56530214	9105	protein_coding	1.89287213080309	1.59771846068747	0.893099889759632	1.64956745193217	0.336913875886726	0.928619699300209	1.31384935973522	1.10441139207205	1.04888670375378	2.25540901492387	1.25048556962092	1.49799235316882	2.42481005650704	1.06950686001207	0.965763637700727	3.20882936257385	1.92113161118517	0	0	0	0	-1	-1
gene48027	6795	AURKC	Name=AURKC;description=aurora kinase C;gbkey=Gene;gene=AURKC;gene_biotype=protein_coding;gene_synonym=AIE2,AIK3,ARK3,AurC,aurora-C,HEL-S-90,SPGF5,STK13;chr19:57230317-57235550	2000	protein_coding	3.28037813858089	1.55207559723958	1.83385728486875	2.43466604979873	0.87708570715655	1.2947993589841	2.63810730248037	1.10441139207205	1.32557434837092	2.9818332471507	0.600189398992013	1.38414584876444	3.09015809786768	1.35878565796132	1.0682247201073	2.84488775687458	0.947927931238094	-1	-1	-1	-1	-1	-1
gene48044	256051	ZNF549	Name=ZNF549;description=zinc finger protein 549;gbkey=Gene;gene=ZNF549;gene_biotype=protein_coding;chr19:57527325-57540876	4121	protein_coding	3.77355378589387	3.54577899650071	3.53761391482209	3.41273737826343	3.38556363708697	3.57958378663758	3.80649955894391	3.72775212824203	3.77655643193916	3.89360439314116	3.48403867500721	3.65135155000753	3.67086349137527	3.76866376834908	3.96866302847032	4.00175721399618	2.96589507938676	0	0	0	0	0	-1
gene48048	348327	ZNF530	Name=ZNF530;description=zinc finger protein 530;gbkey=Gene;gene=ZNF530;gene_biotype=protein_coding;chr19:57599877-57612722	652	protein_coding	2.77196188665079	2.72657707340507	2.99012140174503	2.70020994303472	2.69706104305625	2.58465767461055	3.11112524371343	2.19155553178071	2.22321030152563	2.68990674968578	2.05536959984443	2.30468304144483	3.09305906410007	2.38234661578074	2.96505910856948	3.42203111691647	2.41565051441473	0	0	0	0	0	-1
gene48069	80095	ZNF606	Name=ZNF606;description=zinc finger protein 606;gbkey=Gene;gene=ZNF606;gene_biotype=protein_coding;gene_synonym=ZNF328;chr19:57977053-58003346	4245	protein_coding	3.9223598357272	3.93501074020493	3.96312270052753	3.22021518208139	3.39401015439574	2.98707338798433	3.36125126045757	3.27167460127033	3.17425394062637	3.85633860672778	3.37862405960394	3.65135155000753	3.0486746753068	3.53192837379859	2.94196537027487	4.2893475840902	3.22673971241327	0	0	0	0	0	-1
